,gameId,champion,timestamp,role,lane,accountId
90,2203078281,555,1614867693017,DUO_SUPPORT,BOTTOM,hkjQnhs3rtuP9dvkB3f7HmnwrPyUp8iVgXI4CpEQQStU
99,2204020788,126,1614950513424,SOLO,MID,0xwkU0iAePqJMWyDtwdAhn3GaLaFB6L7ebbloBEKp24sw7oenJTMhSc1
98,2204520323,126,1614995778260,DUO_CARRY,MID,0xwkU0iAePqJMWyDtwdAhn3GaLaFB6L7ebbloBEKp24sw7oenJTMhSc1
97,2204831616,126,1615009232903,DUO,NONE,0xwkU0iAePqJMWyDtwdAhn3GaLaFB6L7ebbloBEKp24sw7oenJTMhSc1
96,2204794044,126,1615011659080,SOLO,MID,0xwkU0iAePqJMWyDtwdAhn3GaLaFB6L7ebbloBEKp24sw7oenJTMhSc1
95,2204836654,126,1615021157456,DUO,TOP,0xwkU0iAePqJMWyDtwdAhn3GaLaFB6L7ebbloBEKp24sw7oenJTMhSc1
94,2204797745,126,1615023532316,DUO,MID,0xwkU0iAePqJMWyDtwdAhn3GaLaFB6L7ebbloBEKp24sw7oenJTMhSc1
93,2204817747,126,1615025495073,DUO,TOP,0xwkU0iAePqJMWyDtwdAhn3GaLaFB6L7ebbloBEKp24sw7oenJTMhSc1
92,2205151928,126,1615063662021,SOLO,MID,0xwkU0iAePqJMWyDtwdAhn3GaLaFB6L7ebbloBEKp24sw7oenJTMhSc1
91,2205136575,126,1615065983372,SOLO,MID,0xwkU0iAePqJMWyDtwdAhn3GaLaFB6L7ebbloBEKp24sw7oenJTMhSc1
90,2205256894,126,1615071479977,DUO_CARRY,MID,0xwkU0iAePqJMWyDtwdAhn3GaLaFB6L7ebbloBEKp24sw7oenJTMhSc1
99,2200817417,526,1614631568381,DUO_SUPPORT,BOTTOM,ROJr3zjQxePXJbnnIfHSzHRLYZPp39crgZcC7RYyO4a-UEk
98,2201264112,526,1614650652182,DUO_SUPPORT,BOTTOM,ROJr3zjQxePXJbnnIfHSzHRLYZPp39crgZcC7RYyO4a-UEk
97,2201300443,526,1614654274740,DUO_SUPPORT,BOTTOM,ROJr3zjQxePXJbnnIfHSzHRLYZPp39crgZcC7RYyO4a-UEk
96,2201580099,875,1614711415254,DUO_SUPPORT,BOTTOM,ROJr3zjQxePXJbnnIfHSzHRLYZPp39crgZcC7RYyO4a-UEk
95,2201633384,875,1614714253390,DUO_SUPPORT,BOTTOM,ROJr3zjQxePXJbnnIfHSzHRLYZPp39crgZcC7RYyO4a-UEk
94,2201638947,12,1614717851028,DUO_SUPPORT,BOTTOM,ROJr3zjQxePXJbnnIfHSzHRLYZPp39crgZcC7RYyO4a-UEk
93,2202550339,79,1614793276045,DUO_SUPPORT,BOTTOM,ROJr3zjQxePXJbnnIfHSzHRLYZPp39crgZcC7RYyO4a-UEk
92,2202554199,517,1614796075491,DUO_SUPPORT,BOTTOM,ROJr3zjQxePXJbnnIfHSzHRLYZPp39crgZcC7RYyO4a-UEk
91,2202537843,246,1614798596470,DUO_SUPPORT,BOTTOM,ROJr3zjQxePXJbnnIfHSzHRLYZPp39crgZcC7RYyO4a-UEk
90,2202584769,875,1614803348371,DUO_SUPPORT,NONE,ROJr3zjQxePXJbnnIfHSzHRLYZPp39crgZcC7RYyO4a-UEk
99,2194333180,36,1613940000005,DUO_SUPPORT,NONE,ZRl01Hv7JU4cykJjR7Ffs1rtXmUZeMJRjxij9L_OCSGGAjI
98,2194316279,120,1613941589007,NONE,JUNGLE,ZRl01Hv7JU4cykJjR7Ffs1rtXmUZeMJRjxij9L_OCSGGAjI
97,2194359825,64,1613943517127,NONE,JUNGLE,ZRl01Hv7JU4cykJjR7Ffs1rtXmUZeMJRjxij9L_OCSGGAjI
96,2194637302,64,1613956322756,DUO_SUPPORT,NONE,ZRl01Hv7JU4cykJjR7Ffs1rtXmUZeMJRjxij9L_OCSGGAjI
95,2194713007,76,1613958805369,NONE,JUNGLE,ZRl01Hv7JU4cykJjR7Ffs1rtXmUZeMJRjxij9L_OCSGGAjI
94,2194925293,30,1613999130629,NONE,JUNGLE,ZRl01Hv7JU4cykJjR7Ffs1rtXmUZeMJRjxij9L_OCSGGAjI
93,2194897413,26,1614001366500,SOLO,MID,ZRl01Hv7JU4cykJjR7Ffs1rtXmUZeMJRjxij9L_OCSGGAjI
92,2194934200,76,1614008103226,NONE,JUNGLE,ZRl01Hv7JU4cykJjR7Ffs1rtXmUZeMJRjxij9L_OCSGGAjI
91,2194965750,104,1614010472974,NONE,JUNGLE,ZRl01Hv7JU4cykJjR7Ffs1rtXmUZeMJRjxij9L_OCSGGAjI
90,2194979049,2,1614013356860,NONE,JUNGLE,ZRl01Hv7JU4cykJjR7Ffs1rtXmUZeMJRjxij9L_OCSGGAjI
99,2191988678,6,1613697326005,SOLO,TOP,blAStAxV2UdTM2eoYI9iY-Sa0YgOwPu9Q_fMLlp0rYAjuAUQJOQb76ys
98,2192309595,234,1613749217749,SOLO,TOP,blAStAxV2UdTM2eoYI9iY-Sa0YgOwPu9Q_fMLlp0rYAjuAUQJOQb76ys
97,2192374496,234,1613753271500,SOLO,TOP,blAStAxV2UdTM2eoYI9iY-Sa0YgOwPu9Q_fMLlp0rYAjuAUQJOQb76ys
96,2192623357,13,1613776488345,SOLO,TOP,blAStAxV2UdTM2eoYI9iY-Sa0YgOwPu9Q_fMLlp0rYAjuAUQJOQb76ys
95,2192677848,79,1613778945629,SOLO,TOP,blAStAxV2UdTM2eoYI9iY-Sa0YgOwPu9Q_fMLlp0rYAjuAUQJOQb76ys
94,2193246915,875,1613843443892,SOLO,TOP,blAStAxV2UdTM2eoYI9iY-Sa0YgOwPu9Q_fMLlp0rYAjuAUQJOQb76ys
93,2193330223,875,1613845603202,DUO_SUPPORT,BOTTOM,blAStAxV2UdTM2eoYI9iY-Sa0YgOwPu9Q_fMLlp0rYAjuAUQJOQb76ys
92,2193325742,41,1613848632912,SOLO,TOP,blAStAxV2UdTM2eoYI9iY-Sa0YgOwPu9Q_fMLlp0rYAjuAUQJOQb76ys
91,2193349168,58,1613850650016,SOLO,TOP,blAStAxV2UdTM2eoYI9iY-Sa0YgOwPu9Q_fMLlp0rYAjuAUQJOQb76ys
90,2194431881,106,1613948682516,SOLO,TOP,blAStAxV2UdTM2eoYI9iY-Sa0YgOwPu9Q_fMLlp0rYAjuAUQJOQb76ys
99,2207065031,222,1615249587159,DUO_CARRY,BOTTOM,e07tqltzvDS58KEDpA3mzyHpkLhFUGPvsx2d2QrLQRcjLVodBZ7dSJzM
98,2207069726,222,1615251638928,SOLO,BOTTOM,e07tqltzvDS58KEDpA3mzyHpkLhFUGPvsx2d2QrLQRcjLVodBZ7dSJzM
97,2207520038,222,1615291858493,DUO_CARRY,BOTTOM,e07tqltzvDS58KEDpA3mzyHpkLhFUGPvsx2d2QrLQRcjLVodBZ7dSJzM
96,2207521354,222,1615294365117,DUO_CARRY,BOTTOM,e07tqltzvDS58KEDpA3mzyHpkLhFUGPvsx2d2QrLQRcjLVodBZ7dSJzM
95,2207522574,222,1615296288002,DUO_SUPPORT,NONE,e07tqltzvDS58KEDpA3mzyHpkLhFUGPvsx2d2QrLQRcjLVodBZ7dSJzM
94,2207483952,22,1615297767406,DUO_CARRY,BOTTOM,e07tqltzvDS58KEDpA3mzyHpkLhFUGPvsx2d2QrLQRcjLVodBZ7dSJzM
93,2207535208,222,1615299613735,DUO_CARRY,BOTTOM,e07tqltzvDS58KEDpA3mzyHpkLhFUGPvsx2d2QrLQRcjLVodBZ7dSJzM
92,2207584668,222,1615309110935,DUO_CARRY,BOTTOM,e07tqltzvDS58KEDpA3mzyHpkLhFUGPvsx2d2QrLQRcjLVodBZ7dSJzM
91,2207568205,222,1615311852089,DUO_CARRY,BOTTOM,e07tqltzvDS58KEDpA3mzyHpkLhFUGPvsx2d2QrLQRcjLVodBZ7dSJzM
90,2207613031,222,1615315005732,DUO_CARRY,BOTTOM,e07tqltzvDS58KEDpA3mzyHpkLhFUGPvsx2d2QrLQRcjLVodBZ7dSJzM
99,2209958453,238,1615541989953,DUO,BOTTOM,fONIRJs9nICoCy-YGz-YD77Y117MLctloHOEQ5g0RTHZNL0
98,2210423804,15,1615597546268,DUO_CARRY,BOTTOM,fONIRJs9nICoCy-YGz-YD77Y117MLctloHOEQ5g0RTHZNL0
97,2210800742,157,1615613781740,DUO_CARRY,BOTTOM,fONIRJs9nICoCy-YGz-YD77Y117MLctloHOEQ5g0RTHZNL0
96,2210782732,236,1615616137944,DUO_CARRY,BOTTOM,fONIRJs9nICoCy-YGz-YD77Y117MLctloHOEQ5g0RTHZNL0
95,2210803987,141,1615619331549,NONE,JUNGLE,fONIRJs9nICoCy-YGz-YD77Y117MLctloHOEQ5g0RTHZNL0
94,2210745801,79,1615621197823,SOLO,TOP,fONIRJs9nICoCy-YGz-YD77Y117MLctloHOEQ5g0RTHZNL0
99,2197537164,107,1614280395027,DUO_SUPPORT,NONE,b5QcS4N83sWqAU8pTgXcIWNG_KeLx0tB4UGa9C3-EzWC7hk
98,2197605498,107,1614285531653,NONE,JUNGLE,b5QcS4N83sWqAU8pTgXcIWNG_KeLx0tB4UGa9C3-EzWC7hk
97,2197588770,92,1614287526597,NONE,JUNGLE,b5QcS4N83sWqAU8pTgXcIWNG_KeLx0tB4UGa9C3-EzWC7hk
96,2197803562,104,1614300180101,NONE,JUNGLE,b5QcS4N83sWqAU8pTgXcIWNG_KeLx0tB4UGa9C3-EzWC7hk
95,2197807933,76,1614302376038,NONE,JUNGLE,b5QcS4N83sWqAU8pTgXcIWNG_KeLx0tB4UGa9C3-EzWC7hk
94,2197881965,107,1614304523768,NONE,JUNGLE,b5QcS4N83sWqAU8pTgXcIWNG_KeLx0tB4UGa9C3-EzWC7hk
93,2197846187,104,1614306719892,NONE,JUNGLE,b5QcS4N83sWqAU8pTgXcIWNG_KeLx0tB4UGa9C3-EzWC7hk
92,2197901055,107,1614309663732,NONE,JUNGLE,b5QcS4N83sWqAU8pTgXcIWNG_KeLx0tB4UGa9C3-EzWC7hk
91,2197945946,41,1614314122923,SOLO,MID,b5QcS4N83sWqAU8pTgXcIWNG_KeLx0tB4UGa9C3-EzWC7hk
90,2198174320,92,1614361313082,SOLO,TOP,b5QcS4N83sWqAU8pTgXcIWNG_KeLx0tB4UGa9C3-EzWC7hk
99,2199922853,39,1614533588593,SOLO,MID,yfBMuxPLwCUdKWoPdxY_Mcb82fDWr96q9dgBXk-d6UQ54gw
98,2199928938,526,1614537093442,DUO_SUPPORT,BOTTOM,yfBMuxPLwCUdKWoPdxY_Mcb82fDWr96q9dgBXk-d6UQ54gw
97,2200055425,81,1614540419564,DUO_CARRY,BOTTOM,yfBMuxPLwCUdKWoPdxY_Mcb82fDWr96q9dgBXk-d6UQ54gw
96,2200460498,498,1614562629087,SOLO,BOTTOM,yfBMuxPLwCUdKWoPdxY_Mcb82fDWr96q9dgBXk-d6UQ54gw
95,2200537323,39,1614576938319,SOLO,MID,yfBMuxPLwCUdKWoPdxY_Mcb82fDWr96q9dgBXk-d6UQ54gw
94,2200692155,498,1614612715548,DUO_CARRY,BOTTOM,yfBMuxPLwCUdKWoPdxY_Mcb82fDWr96q9dgBXk-d6UQ54gw
93,2200674902,222,1614615140696,DUO_SUPPORT,NONE,yfBMuxPLwCUdKWoPdxY_Mcb82fDWr96q9dgBXk-d6UQ54gw
92,2200676992,112,1614617090038,SOLO,MID,yfBMuxPLwCUdKWoPdxY_Mcb82fDWr96q9dgBXk-d6UQ54gw
91,2200709484,145,1614619566354,DUO_CARRY,BOTTOM,yfBMuxPLwCUdKWoPdxY_Mcb82fDWr96q9dgBXk-d6UQ54gw
90,2200786837,81,1614625050564,DUO_CARRY,BOTTOM,yfBMuxPLwCUdKWoPdxY_Mcb82fDWr96q9dgBXk-d6UQ54gw
99,2204499968,30,1615000098431,DUO_SUPPORT,NONE,dhljCLpF9yZsymsLStoABrvcgXopfuVPfPr2kFUgH7yn-Ns
98,2204820505,103,1615007650787,DUO_SUPPORT,NONE,dhljCLpF9yZsymsLStoABrvcgXopfuVPfPr2kFUgH7yn-Ns
97,2204831527,142,1615008994171,DUO,MID,dhljCLpF9yZsymsLStoABrvcgXopfuVPfPr2kFUgH7yn-Ns
96,2204783430,37,1615010504531,DUO_SUPPORT,NONE,dhljCLpF9yZsymsLStoABrvcgXopfuVPfPr2kFUgH7yn-Ns
95,2204813946,103,1615011901487,DUO_SUPPORT,NONE,dhljCLpF9yZsymsLStoABrvcgXopfuVPfPr2kFUgH7yn-Ns
94,2204824475,99,1615013222777,DUO_CARRY,BOTTOM,dhljCLpF9yZsymsLStoABrvcgXopfuVPfPr2kFUgH7yn-Ns
93,2205560539,84,1615082812728,DUO_CARRY,BOTTOM,dhljCLpF9yZsymsLStoABrvcgXopfuVPfPr2kFUgH7yn-Ns
92,2205563910,202,1615084458519,DUO_SUPPORT,NONE,dhljCLpF9yZsymsLStoABrvcgXopfuVPfPr2kFUgH7yn-Ns
91,2205606099,99,1615085991254,DUO_SUPPORT,NONE,dhljCLpF9yZsymsLStoABrvcgXopfuVPfPr2kFUgH7yn-Ns
90,2205579197,119,1615087466818,DUO_CARRY,BOTTOM,dhljCLpF9yZsymsLStoABrvcgXopfuVPfPr2kFUgH7yn-Ns
99,2198570455,63,1614383123085,SOLO,TOP,ddHBLQjpWb-crwfCu1rcYUAt8OV7UgJRTH2mNPIeUEn4keU
98,2199200609,238,1614450014006,SOLO,MID,ddHBLQjpWb-crwfCu1rcYUAt8OV7UgJRTH2mNPIeUEn4keU
97,2199240741,92,1614454903547,DUO_SUPPORT,NONE,ddHBLQjpWb-crwfCu1rcYUAt8OV7UgJRTH2mNPIeUEn4keU
96,2199276338,92,1614458151983,SOLO,TOP,ddHBLQjpWb-crwfCu1rcYUAt8OV7UgJRTH2mNPIeUEn4keU
95,2199331552,92,1614460827044,SOLO,TOP,ddHBLQjpWb-crwfCu1rcYUAt8OV7UgJRTH2mNPIeUEn4keU
94,2199325706,38,1614462894862,SOLO,MID,ddHBLQjpWb-crwfCu1rcYUAt8OV7UgJRTH2mNPIeUEn4keU
93,2199412846,38,1614466881187,DUO_SUPPORT,NONE,ddHBLQjpWb-crwfCu1rcYUAt8OV7UgJRTH2mNPIeUEn4keU
92,2199903474,92,1614533777169,SOLO,TOP,ddHBLQjpWb-crwfCu1rcYUAt8OV7UgJRTH2mNPIeUEn4keU
91,2200200884,92,1614543215521,SOLO,TOP,ddHBLQjpWb-crwfCu1rcYUAt8OV7UgJRTH2mNPIeUEn4keU
90,2200194829,92,1614545187484,DUO_SUPPORT,NONE,ddHBLQjpWb-crwfCu1rcYUAt8OV7UgJRTH2mNPIeUEn4keU
99,2190619750,157,1613590240034,SOLO,BOTTOM,KipXGIZMdVPtmbHaKrbhn0pp8x7xc9cidGvcR49c3mw
98,2190717607,8,1613595050900,DUO_SUPPORT,NONE,KipXGIZMdVPtmbHaKrbhn0pp8x7xc9cidGvcR49c3mw
97,2190851293,110,1613602196562,DUO_SUPPORT,NONE,KipXGIZMdVPtmbHaKrbhn0pp8x7xc9cidGvcR49c3mw
96,2190990543,43,1613610541272,DUO_SUPPORT,NONE,KipXGIZMdVPtmbHaKrbhn0pp8x7xc9cidGvcR49c3mw
95,2191274356,3,1613653064818,DUO_SUPPORT,NONE,KipXGIZMdVPtmbHaKrbhn0pp8x7xc9cidGvcR49c3mw
94,2191707577,57,1613687262517,DUO_SUPPORT,BOTTOM,KipXGIZMdVPtmbHaKrbhn0pp8x7xc9cidGvcR49c3mw
93,2191752599,876,1613689779060,NONE,JUNGLE,KipXGIZMdVPtmbHaKrbhn0pp8x7xc9cidGvcR49c3mw
92,2192071169,53,1613698268817,DUO_SUPPORT,TOP,KipXGIZMdVPtmbHaKrbhn0pp8x7xc9cidGvcR49c3mw
91,2192179189,85,1613736001518,SOLO,TOP,KipXGIZMdVPtmbHaKrbhn0pp8x7xc9cidGvcR49c3mw
90,2192304486,54,1613744093099,SOLO,TOP,KipXGIZMdVPtmbHaKrbhn0pp8x7xc9cidGvcR49c3mw
99,2208665331,18,1615409155634,DUO,NONE,ztyHGuJxENcOnxgrvb-A_7rh6mAK68k-LrIeYUnG5bKjkNh5VXhztB5C
98,2208690341,81,1615412444206,SOLO,BOTTOM,ztyHGuJxENcOnxgrvb-A_7rh6mAK68k-LrIeYUnG5bKjkNh5VXhztB5C
97,2208772934,145,1615419448625,DUO_CARRY,BOTTOM,ztyHGuJxENcOnxgrvb-A_7rh6mAK68k-LrIeYUnG5bKjkNh5VXhztB5C
96,2208809719,145,1615422770104,NONE,JUNGLE,ztyHGuJxENcOnxgrvb-A_7rh6mAK68k-LrIeYUnG5bKjkNh5VXhztB5C
95,2208825101,145,1615425097833,DUO,MID,ztyHGuJxENcOnxgrvb-A_7rh6mAK68k-LrIeYUnG5bKjkNh5VXhztB5C
94,2208869734,18,1615427662292,NONE,JUNGLE,ztyHGuJxENcOnxgrvb-A_7rh6mAK68k-LrIeYUnG5bKjkNh5VXhztB5C
93,2208903932,69,1615429877796,DUO_CARRY,MID,ztyHGuJxENcOnxgrvb-A_7rh6mAK68k-LrIeYUnG5bKjkNh5VXhztB5C
92,2208957337,18,1615432508655,NONE,JUNGLE,ztyHGuJxENcOnxgrvb-A_7rh6mAK68k-LrIeYUnG5bKjkNh5VXhztB5C
91,2208939903,18,1615434568685,SOLO,MID,ztyHGuJxENcOnxgrvb-A_7rh6mAK68k-LrIeYUnG5bKjkNh5VXhztB5C
90,2209102620,18,1615437561064,DUO,MID,ztyHGuJxENcOnxgrvb-A_7rh6mAK68k-LrIeYUnG5bKjkNh5VXhztB5C
99,2210261194,432,1615585676459,DUO_SUPPORT,BOTTOM,5sUnBvQOK8_GeQBrzZgmH27rDLH4af6Z0m-1d1GBQ-yB-7A
98,2210274526,31,1615587637302,SOLO,TOP,5sUnBvQOK8_GeQBrzZgmH27rDLH4af6Z0m-1d1GBQ-yB-7A
97,2210289271,68,1615590450221,SOLO,MID,5sUnBvQOK8_GeQBrzZgmH27rDLH4af6Z0m-1d1GBQ-yB-7A
96,2210323538,24,1615592434464,DUO,TOP,5sUnBvQOK8_GeQBrzZgmH27rDLH4af6Z0m-1d1GBQ-yB-7A
95,2210349689,24,1615595462899,SOLO,TOP,5sUnBvQOK8_GeQBrzZgmH27rDLH4af6Z0m-1d1GBQ-yB-7A
94,2210413545,432,1615597396228,DUO_SUPPORT,BOTTOM,5sUnBvQOK8_GeQBrzZgmH27rDLH4af6Z0m-1d1GBQ-yB-7A
93,2210630514,432,1615600535737,DUO_SUPPORT,NONE,5sUnBvQOK8_GeQBrzZgmH27rDLH4af6Z0m-1d1GBQ-yB-7A
92,2210643113,53,1615601923191,DUO_SUPPORT,BOTTOM,5sUnBvQOK8_GeQBrzZgmH27rDLH4af6Z0m-1d1GBQ-yB-7A
91,2210673700,516,1615607099141,SOLO,TOP,5sUnBvQOK8_GeQBrzZgmH27rDLH4af6Z0m-1d1GBQ-yB-7A
90,2210829010,432,1615648934769,DUO_SUPPORT,BOTTOM,5sUnBvQOK8_GeQBrzZgmH27rDLH4af6Z0m-1d1GBQ-yB-7A
99,2201477537,117,1614702183701,DUO_SUPPORT,BOTTOM,GpRhJmAQWhxW71ZX8lFK2xm2EQHeI_TjYFA58SQz77jYbYY
98,2202719163,16,1614812348969,DUO_SUPPORT,BOTTOM,GpRhJmAQWhxW71ZX8lFK2xm2EQHeI_TjYFA58SQz77jYbYY
97,2202743603,16,1614814575518,DUO_SUPPORT,NONE,GpRhJmAQWhxW71ZX8lFK2xm2EQHeI_TjYFA58SQz77jYbYY
96,2202788174,16,1614816878611,DUO_SUPPORT,BOTTOM,GpRhJmAQWhxW71ZX8lFK2xm2EQHeI_TjYFA58SQz77jYbYY
95,2202804900,76,1614819981898,NONE,JUNGLE,GpRhJmAQWhxW71ZX8lFK2xm2EQHeI_TjYFA58SQz77jYbYY
94,2202829763,234,1614822283815,NONE,JUNGLE,GpRhJmAQWhxW71ZX8lFK2xm2EQHeI_TjYFA58SQz77jYbYY
93,2202904498,114,1614824754310,DUO,NONE,GpRhJmAQWhxW71ZX8lFK2xm2EQHeI_TjYFA58SQz77jYbYY
92,2202878336,523,1614827137375,DUO_CARRY,BOTTOM,GpRhJmAQWhxW71ZX8lFK2xm2EQHeI_TjYFA58SQz77jYbYY
91,2204283737,25,1614982907271,DUO_SUPPORT,BOTTOM,GpRhJmAQWhxW71ZX8lFK2xm2EQHeI_TjYFA58SQz77jYbYY
90,2204308223,25,1614985393831,DUO_SUPPORT,BOTTOM,GpRhJmAQWhxW71ZX8lFK2xm2EQHeI_TjYFA58SQz77jYbYY
99,2174771283,111,1612045283666,DUO_SUPPORT,BOTTOM,QAxk8TLlSjUPyR56qCQoP4BUlN7fA-C1irtDjq5sCrR6A3KtOlUjgheW
98,2175142972,147,1612063129455,DUO_SUPPORT,BOTTOM,QAxk8TLlSjUPyR56qCQoP4BUlN7fA-C1irtDjq5sCrR6A3KtOlUjgheW
97,2175097705,235,1612065796883,DUO_SUPPORT,NONE,QAxk8TLlSjUPyR56qCQoP4BUlN7fA-C1irtDjq5sCrR6A3KtOlUjgheW
96,2175190224,412,1612068016658,DUO_SUPPORT,BOTTOM,QAxk8TLlSjUPyR56qCQoP4BUlN7fA-C1irtDjq5sCrR6A3KtOlUjgheW
95,2175202642,147,1612070255989,DUO_SUPPORT,MID,QAxk8TLlSjUPyR56qCQoP4BUlN7fA-C1irtDjq5sCrR6A3KtOlUjgheW
94,2175214192,497,1612072254376,DUO_SUPPORT,BOTTOM,QAxk8TLlSjUPyR56qCQoP4BUlN7fA-C1irtDjq5sCrR6A3KtOlUjgheW
93,2175215976,43,1612074853442,DUO_SUPPORT,NONE,QAxk8TLlSjUPyR56qCQoP4BUlN7fA-C1irtDjq5sCrR6A3KtOlUjgheW
92,2175196976,147,1612076478554,DUO_SUPPORT,BOTTOM,QAxk8TLlSjUPyR56qCQoP4BUlN7fA-C1irtDjq5sCrR6A3KtOlUjgheW
91,2176738515,12,1612235104904,DUO_SUPPORT,TOP,QAxk8TLlSjUPyR56qCQoP4BUlN7fA-C1irtDjq5sCrR6A3KtOlUjgheW
90,2176822072,111,1612238138692,DUO_SUPPORT,BOTTOM,QAxk8TLlSjUPyR56qCQoP4BUlN7fA-C1irtDjq5sCrR6A3KtOlUjgheW
99,2190244198,266,1613532705642,SOLO,TOP,8bjFxthUseKTmmDb1uyu_nTKHMgy5u4FY6ab2WKZw5Yuup8
98,2190677050,40,1613593868113,DUO_SUPPORT,NONE,8bjFxthUseKTmmDb1uyu_nTKHMgy5u4FY6ab2WKZw5Yuup8
97,2190707931,421,1613595134774,DUO_SUPPORT,NONE,8bjFxthUseKTmmDb1uyu_nTKHMgy5u4FY6ab2WKZw5Yuup8
96,2190770357,57,1613596424568,DUO_SUPPORT,NONE,8bjFxthUseKTmmDb1uyu_nTKHMgy5u4FY6ab2WKZw5Yuup8
95,2190762883,111,1613597566503,DUO_SUPPORT,NONE,8bjFxthUseKTmmDb1uyu_nTKHMgy5u4FY6ab2WKZw5Yuup8
94,2190883430,266,1613606928973,SOLO,TOP,8bjFxthUseKTmmDb1uyu_nTKHMgy5u4FY6ab2WKZw5Yuup8
93,2190909532,79,1613610046786,DUO,NONE,8bjFxthUseKTmmDb1uyu_nTKHMgy5u4FY6ab2WKZw5Yuup8
92,2190949752,106,1613610557249,DUO_SUPPORT,NONE,8bjFxthUseKTmmDb1uyu_nTKHMgy5u4FY6ab2WKZw5Yuup8
91,2191003842,28,1613612075807,SOLO,MID,8bjFxthUseKTmmDb1uyu_nTKHMgy5u4FY6ab2WKZw5Yuup8
90,2191647127,111,1613680813580,DUO_SUPPORT,NONE,8bjFxthUseKTmmDb1uyu_nTKHMgy5u4FY6ab2WKZw5Yuup8
99,2205107352,777,1615061175487,SOLO,MID,7mB1rBUEydR-E3znQYR5Oz4NUIG2OEhMNXVRVHE-y__J8jLCrU0Wovek
98,2205155361,412,1615065422960,DUO_SUPPORT,BOTTOM,7mB1rBUEydR-E3znQYR5Oz4NUIG2OEhMNXVRVHE-y__J8jLCrU0Wovek
97,2205169586,80,1615067708234,DUO_SUPPORT,NONE,7mB1rBUEydR-E3znQYR5Oz4NUIG2OEhMNXVRVHE-y__J8jLCrU0Wovek
96,2205242451,777,1615069250939,SOLO,MID,7mB1rBUEydR-E3znQYR5Oz4NUIG2OEhMNXVRVHE-y__J8jLCrU0Wovek
95,2205227286,777,1615071552982,DUO_CARRY,MID,7mB1rBUEydR-E3znQYR5Oz4NUIG2OEhMNXVRVHE-y__J8jLCrU0Wovek
94,2205291366,777,1615073610419,DUO,MID,7mB1rBUEydR-E3znQYR5Oz4NUIG2OEhMNXVRVHE-y__J8jLCrU0Wovek
93,2205325871,61,1615075921400,SOLO,MID,7mB1rBUEydR-E3znQYR5Oz4NUIG2OEhMNXVRVHE-y__J8jLCrU0Wovek
92,2205972852,61,1615140388660,DUO,MID,7mB1rBUEydR-E3znQYR5Oz4NUIG2OEhMNXVRVHE-y__J8jLCrU0Wovek
91,2205967344,142,1615142557924,SOLO,MID,7mB1rBUEydR-E3znQYR5Oz4NUIG2OEhMNXVRVHE-y__J8jLCrU0Wovek
90,2205981847,61,1615144683003,DUO,TOP,7mB1rBUEydR-E3znQYR5Oz4NUIG2OEhMNXVRVHE-y__J8jLCrU0Wovek
99,2187903804,201,1613324695761,DUO_SUPPORT,NONE,Xk8nul9Udjv19tCZrC0dtZiSLMsUcEkLzpE_GH0XbfR0fL4
98,2187963494,28,1613326093451,NONE,JUNGLE,Xk8nul9Udjv19tCZrC0dtZiSLMsUcEkLzpE_GH0XbfR0fL4
97,2187938527,60,1613328237754,NONE,JUNGLE,Xk8nul9Udjv19tCZrC0dtZiSLMsUcEkLzpE_GH0XbfR0fL4
96,2187984537,117,1613330615666,DUO_SUPPORT,NONE,Xk8nul9Udjv19tCZrC0dtZiSLMsUcEkLzpE_GH0XbfR0fL4
95,2188017534,53,1613333125062,DUO_SUPPORT,BOTTOM,Xk8nul9Udjv19tCZrC0dtZiSLMsUcEkLzpE_GH0XbfR0fL4
94,2188100821,28,1613335542779,NONE,JUNGLE,Xk8nul9Udjv19tCZrC0dtZiSLMsUcEkLzpE_GH0XbfR0fL4
93,2188077222,99,1613338120648,DUO_SUPPORT,BOTTOM,Xk8nul9Udjv19tCZrC0dtZiSLMsUcEkLzpE_GH0XbfR0fL4
92,2188180432,412,1613340559139,NONE,JUNGLE,Xk8nul9Udjv19tCZrC0dtZiSLMsUcEkLzpE_GH0XbfR0fL4
91,2188137570,141,1613342747833,NONE,JUNGLE,Xk8nul9Udjv19tCZrC0dtZiSLMsUcEkLzpE_GH0XbfR0fL4
90,2188926877,53,1613422725661,DUO_SUPPORT,BOTTOM,Xk8nul9Udjv19tCZrC0dtZiSLMsUcEkLzpE_GH0XbfR0fL4
99,2155377268,84,1610151470674,SOLO,MID,FFKjGFX-hSkwMLnE8vAO_Kj657VPJsHDHMEThcVRXwFk25s-tn_IwwR1
98,2155460611,777,1610153275125,SOLO,MID,FFKjGFX-hSkwMLnE8vAO_Kj657VPJsHDHMEThcVRXwFk25s-tn_IwwR1
97,2155464792,157,1610155330641,DUO_SUPPORT,NONE,FFKjGFX-hSkwMLnE8vAO_Kj657VPJsHDHMEThcVRXwFk25s-tn_IwwR1
96,2155459588,39,1610157637857,SOLO,TOP,FFKjGFX-hSkwMLnE8vAO_Kj657VPJsHDHMEThcVRXwFk25s-tn_IwwR1
95,2155555413,245,1610160851435,NONE,JUNGLE,FFKjGFX-hSkwMLnE8vAO_Kj657VPJsHDHMEThcVRXwFk25s-tn_IwwR1
